shipment_id,carrier,origin_port,destination_port,transport_mode,status,goods_category,currency,created_date,eta_date,transit_hours,distance_km,weight_kg,volume_m3,value_usd,freight_cost_usd,num_containers,num_stops,delay_hours,risk_score,weather_severity,port_congestion,temperature_c,priority_level,insurance_required
SHP-101883947,DB_Schenker,Jebel_Ali,Savannah,sea,On_Schedule,Food_Beverage,SGD,2024-03-14,2024-03-25,276.6,12801.6,805.4,1.47,132845.22,1404.43,21,5,0.0,0.5977,0.0251,0.4077,,2,True
SHP-101908890,DB_Schenker,Ningbo,Sydney,sea,In_Transit,Food_Beverage,GBP,2023-03-05,2023-04-03,717.2,13719.9,2477.8,3.41,532006.13,5509.95,2,5,0.0,0.6747,0.1374,0.5279,24.3,1,True
SHP-101949793,DHL,Chennai,Savannah,road,On_Schedule,Machinery,GBP,2022-11-06,2022-11-12,145.5,3119.6,1258.2,5.54,80518.38,6022.38,14,0,0.0,0.0579,0.1197,0.2879,,1,True
SHP-103567806,DB_Schenker,Ningbo,Genoa,air,Customs_Hold,Raw_Materials,USD,2022-08-21,2022-08-23,55.5,6645.6,5182.2,9.24,381.97,10.68,6,5,0.0,0.3595,0.0209,0.4399,,4,True
SHP-102475344,CMA_CGM,Mundra,Houston,sea,Delayed,Chemicals,GBP,2024-12-04,2025-01-02,715.4,1152.8,2772.6,7.85,309887.89,15832.23,2,0,1.3,0.1428,0.133,0.469,21.3,2,True
SHP-102403853,FedEx,Colombo,Singapore,air,In_Transit,Raw_Materials,USD,2024-02-22,2024-02-23,32.6,12737.3,46626.4,73.89,5521.97,439.17,23,3,0.0,0.5462,0.2074,0.2834,,3,True
SHP-101214423,UPS,Rotterdam,Le_Havre,rail,On_Schedule,Chemicals,CNY,2023-08-10,2023-08-16,154.4,5464.0,1635.1,2.98,77235.83,2722.14,8,4,0.0,0.276,0.0772,0.5699,,2,True
SHP-101124424,DB_Schenker,Rotterdam,Le_Havre,air,In_Transit,Chemicals,EUR,2023-12-13,2023-12-14,44.8,10652.9,403.1,0.95,221900.64,8064.88,9,0,0.0,0.5949,0.1058,0.1477,1.6,1,False
SHP-103198042,Kuehne_Nagel,Shanghai,Barcelona,road,On_Schedule,Raw_Materials,EUR,2024-06-25,2024-06-27,55.6,6838.5,945.0,3.36,165702.81,4350.74,24,1,0.0,0.3893,0.077,0.2773,-12.5,2,True
SHP-103699180,FedEx,Felixstowe,Genoa,sea,On_Schedule,Electronics,EUR,2022-05-14,2022-06-04,524.9,4845.1,874.9,2.5,2774206.3,206406.28,9,2,0.0,0.1094,0.1509,0.3473,,1,False
SHP-103814203,UPS,Jebel_Ali,Barcelona,sea,Delivered,Consumer_Goods,USD,2024-02-08,2024-02-21,314.7,1644.1,26.4,0.09,21576.47,730.27,12,0,39.5,0.6944,0.1756,0.1437,,2,True
SHP-103284769,MSC,Tokyo,Antwerp,rail,On_Schedule,Textiles,GBP,2023-10-06,2023-10-07,25.8,2040.1,8335.7,11.04,33949.31,2482.86,20,4,0.0,0.4515,0.0486,0.2383,15.6,2,True
SHP-104029118,CMA_CGM,Shanghai,New_York,sea,Critical_Delay,Automotive,EUR,2022-02-25,2022-03-14,409.1,20900.2,33528.7,58.86,51167.42,1775.58,5,0,19.7,0.1298,0.1499,0.4301,,2,True
SHP-102886051,MSC,Tanjung_Pelepas,Le_Havre,sea,In_Transit,Textiles,GBP,2023-04-03,2023-04-26,574.4,12688.3,172.2,0.3,2414.1,192.14,24,3,0.0,0.5508,0.2593,0.4302,,2,True
SHP-103769958,Yang_Ming,Mumbai,Le_Havre,rail,Delayed,Chemicals,GBP,2023-05-04,2023-05-10,161.1,3464.4,7360.2,11.88,16836.72,544.73,13,3,52.7,0.1994,0.1203,0.1767,,2,False
SHP-103240009,UPS,Guangzhou,Barcelona,air,On_Schedule,Pharmaceuticals,AED,2022-09-20,2022-09-22,62.2,3208.6,6635.1,12.47,22134.94,1433.49,21,5,0.0,0.1762,0.2372,0.0923,,2,False
SHP-101235796,COSCO,Melbourne,Houston,sea,At_Port,Food_Beverage,CNY,2024-05-01,2024-05-23,544.9,11817.0,66801.4,96.65,27813.95,215.61,6,2,0.0,0.5084,0.111,0.2163,,2,False
SHP-103921030,Maersk,Jebel_Ali,Piraeus,sea,Delayed,Raw_Materials,SGD,2022-06-23,2022-07-17,590.7,12810.4,13152.5,28.19,2827328.97,71910.14,6,5,6.0,0.1891,0.155,0.1028,,4,False
SHP-104030477,Kuehne_Nagel,Guangzhou,New_York,sea,At_Port,Consumer_Goods,EUR,2023-01-25,2023-02-06,291.3,20357.2,1220.7,5.57,2720257.89,52535.2,13,0,0.0,0.0793,0.4081,0.3481,,4,False
SHP-104140988,UPS,Tanjung_Pelepas,New_York,sea,Delayed,Consumer_Goods,USD,2024-06-29,2024-07-27,692.7,7040.0,15017.5,55.23,71047.24,1969.8,14,4,45.0,0.6062,0.2428,0.4518,,2,True
SHP-103916815,FedEx,Melbourne,Hamburg,rail,On_Schedule,Raw_Materials,EUR,2023-10-11,2023-10-20,224.4,403.6,167.6,0.26,19385.92,1006.54,7,1,0.0,0.1039,0.1995,0.3427,,2,True
SHP-101215755,COSCO,Hamburg,Antwerp,sea,On_Schedule,Machinery,GBP,2022-06-01,2022-06-25,587.4,14805.5,189.7,0.47,56154.6,3985.25,23,1,0.0,0.2498,0.3567,0.1911,,1,True
SHP-102234874,CMA_CGM,Colombo,New_York,road,In_Transit,Chemicals,GBP,2024-03-15,2024-03-24,228.4,4863.4,242.6,0.73,127902.83,3948.17,2,5,0.0,0.0438,0.0486,0.4142,,3,True
SHP-102545470,Hapag-Lloyd,Colombo,Genoa,sea,In_Transit,Textiles,AED,2024-05-25,2024-06-04,246.3,16777.9,4331.7,13.78,336580.36,7179.23,11,3,0.0,0.4566,0.1769,0.3608,,4,True
SHP-100762831,Evergreen,Guangzhou,Le_Havre,sea,In_Transit,Chemicals,AED,2023-06-16,2023-06-21,138.2,15053.6,200.7,0.25,21277.58,616.11,19,0,0.0,0.1346,0.24,0.2995,,4,False
SHP-103816228,DB_Schenker,Port_Klang,Singapore,sea,On_Schedule,Perishables,CNY,2024-11-01,2024-11-19,443.2,1242.4,579.6,0.79,76824.28,5207.82,19,1,0.0,0.2177,0.3545,0.0803,,4,False
SHP-101592677,Kuehne_Nagel,Tokyo,Houston,rail,Delayed,Electronics,SGD,2024-01-27,2024-01-31,118.2,2465.9,864.2,1.2,24685.32,603.11,24,0,6.8,0.3678,0.5375,0.7428,,4,False
SHP-100001748,Yang_Ming,Dubai,Mumbai,sea,In_Transit,Perishables,AED,2022-04-29,2022-05-14,369.4,3556.8,1390.5,3.87,2141.24,32.24,24,5,0.0,0.2891,0.063,0.039,,3,False
SHP-101890678,Hapag-Lloyd,Mundra,Antwerp,sea,On_Schedule,Automotive,USD,2024-12-22,2025-01-17,629.5,1344.7,2137.0,4.53,81418.58,2685.63,17,0,0.0,0.5935,0.0462,0.3026,3.3,1,True
SHP-104990103,CMA_CGM,Port_Klang,Hamburg,sea,Delivered,Perishables,SGD,2023-05-17,2023-05-26,230.7,19994.4,13487.3,19.01,26028.56,1086.05,24,0,35.0,0.4478,0.433,0.4528,,4,True
SHP-102528383,MSC,Melbourne,Houston,air,In_Transit,Raw_Materials,AED,2024-02-23,2024-02-23,21.5,1506.8,13698.8,55.85,1493.07,108.25,14,5,0.0,0.2606,0.4773,0.2985,18.9,4,False
SHP-104503202,Yang_Ming,Hamburg,Houston,sea,On_Schedule,Food_Beverage,CNY,2024-05-20,2024-06-02,316.8,16138.8,4260.6,6.38,70298.82,2450.43,21,3,0.0,0.4104,0.1014,0.0722,-17.9,1,False
SHP-104377212,Maersk,Tokyo,Miami,sea,Customs_Hold,Chemicals,SGD,2024-02-13,2024-03-13,705.8,14992.5,2466.3,3.65,1146558.99,72358.81,4,0,0.0,0.5376,0.2563,0.3762,,1,True
SHP-103877416,MSC,Mundra,Sydney,sea,Delayed,Raw_Materials,EUR,2022-01-04,2022-01-16,290.1,2179.4,9108.7,35.64,964471.18,65177.18,4,4,10.0,0.2695,0.2902,0.6164,,1,False
SHP-101923111,MSC,Dubai,Felixstowe,road,Critical_Delay,Perishables,EUR,2022-07-22,2022-07-30,194.0,1564.2,126.3,0.17,184225.15,5150.3,19,4,44.8,0.4821,0.3794,0.5168,,3,False
SHP-103007718,Kuehne_Nagel,Antwerp,Los_Angeles,road,In_Transit,Textiles,AED,2023-04-04,2023-04-13,216.8,4573.9,1236.3,1.66,19186.71,211.23,20,5,0.0,0.2091,0.4216,0.111,,4,True
SHP-102797455,UPS,Mumbai,New_York,sea,At_Port,Raw_Materials,GBP,2024-08-25,2024-09-01,169.6,21546.1,7535.6,15.25,3504.38,34.13,5,4,0.0,0.167,0.4036,0.3547,,3,False
SHP-100959396,DB_Schenker,Hamburg,Mumbai,rail,On_Schedule,Automotive,GBP,2023-11-14,2023-11-16,51.4,7161.8,682.1,0.93,82205.71,5915.44,3,1,0.0,0.5456,0.1745,0.3251,,2,True
SHP-103485801,ZIM,Colombo,Los_Angeles,rail,On_Schedule,Automotive,EUR,2024-09-24,2024-09-29,130.3,366.6,402.7,1.55,157418.52,11449.35,21,0,0.0,0.4663,0.3671,0.2704,,2,False
SHP-102252226,CMA_CGM,Rotterdam,Houston,sea,On_Schedule,Raw_Materials,GBP,2022-10-03,2022-10-19,396.8,3133.5,1610.1,2.38,320728.59,4323.54,5,4,0.0,0.6102,0.1911,0.2516,,1,False
SHP-103886791,ZIM,Dubai,Singapore,air,Customs_Hold,Machinery,AED,2023-02-01,2023-02-02,44.7,5526.3,19573.6,62.61,4033168.58,86880.45,21,4,0.0,0.2952,0.2376,0.1509,,2,False
SHP-101384540,CMA_CGM,Colombo,Bremen,sea,On_Schedule,Perishables,GBP,2024-06-17,2024-07-03,407.8,13791.4,3074.5,12.9,86808.33,2580.52,12,4,0.0,0.1082,0.5687,0.5899,,1,True
SHP-103185105,COSCO,Mumbai,Dubai,rail,On_Schedule,Chemicals,AED,2023-02-25,2023-03-03,162.4,231.8,12042.0,28.86,164555.33,12009.16,21,0,0.0,0.4902,0.0604,0.1604,-9.3,2,True
SHP-102142957,ZIM,Antwerp,Sydney,sea,In_Transit,Consumer_Goods,USD,2022-07-21,2022-08-07,422.7,18301.2,1909.0,3.4,36800.48,712.45,15,1,0.0,0.0973,0.0537,0.2925,,3,False
SHP-100645452,ZIM,Colombo,Piraeus,sea,In_Transit,Electronics,USD,2023-08-30,2023-09-28,698.0,1676.3,435.9,1.48,136352.08,3195.15,19,4,0.0,0.1881,0.3504,0.659,,1,True
SHP-102195891,HMM,Shanghai,Singapore,sea,Delivered,Consumer_Goods,SGD,2022-12-08,2022-12-14,148.6,7673.6,3938.4,5.21,11028.6,132.03,3,2,5.4,0.0859,0.1119,0.312,,3,True
SHP-101391898,CMA_CGM,Singapore,Dubai,sea,At_Port,Textiles,USD,2024-05-23,2024-06-04,289.6,14043.1,21277.9,28.82,183627.1,6508.9,8,2,0.0,0.3098,0.1068,0.24,,3,False
SHP-103477513,ZIM,Dubai,Baltimore,sea,At_Port,Electronics,AED,2022-11-25,2022-12-15,496.8,17308.9,1818.4,2.51,48878.14,858.21,19,2,0.0,0.2437,0.0598,0.2307,,1,True
SHP-104846950,HMM,Singapore,Rotterdam,air,In_Transit,Chemicals,AED,2023-09-11,2023-09-11,14.3,1461.1,172.3,0.67,853351.16,65284.36,11,2,0.0,0.1267,0.1701,0.6252,,4,False
SHP-104709024,Hapag-Lloyd,Melbourne,Le_Havre,air,Delayed,Machinery,USD,2023-05-27,2023-05-29,52.9,10346.1,6650.0,11.94,2328327.34,162604.42,24,4,67.9,0.1939,0.1004,0.5722,,4,True
SHP-101850116,Yang_Ming,Melbourne,Rotterdam,sea,Delayed,Pharmaceuticals,USD,2024-01-26,2024-02-07,303.1,11320.6,48.2,0.11,157909.74,12248.77,24,3,9.9,0.1377,0.039,0.3099,,4,False
SHP-100127413,MSC,Busan,Mumbai,air,In_Transit,Consumer_Goods,AED,2024-02-04,2024-02-04,14.0,5510.2,696.5,1.36,354133.34,21686.17,15,5,0.0,0.4563,0.1733,0.4087,,4,True
SHP-104963502,COSCO,Chennai,Singapore,sea,In_Transit,Consumer_Goods,AED,2023-09-18,2023-09-22,113.5,10172.0,1457.6,6.89,294293.25,18517.07,11,4,0.0,0.6026,0.1391,0.1875,,2,False
SHP-102749376,DHL,Shanghai,New_York,sea,Customs_Hold,Consumer_Goods,GBP,2022-01-29,2022-02-08,256.7,19608.6,9149.8,13.25,39657.23,1575.59,9,0,0.0,0.2562,0.5696,0.1709,,3,True
SHP-100631304,MSC,Mumbai,Hamburg,road,On_Schedule,Electronics,AED,2023-11-15,2023-11-16,27.3,3084.5,1798.1,3.7,250086.89,11907.56,4,0,0.0,0.6858,0.2809,0.2942,-8.9,2,False
SHP-104371607,UPS,Mumbai,Le_Havre,rail,On_Schedule,Pharmaceuticals,CNY,2023-01-31,2023-02-01,30.8,6373.6,3123.0,5.76,272.64,7.88,21,2,0.0,0.2144,0.3386,0.2935,,1,True
SHP-101461855,MSC,Mumbai,Los_Angeles,air,At_Port,Electronics,EUR,2023-01-13,2023-01-15,62.1,13484.9,40781.5,64.44,12391.75,474.15,22,2,0.0,0.348,0.3115,0.2085,22.8,1,False
SHP-103509738,ZIM,Felixstowe,Le_Havre,air,On_Schedule,Electronics,GBP,2022-12-27,2022-12-28,29.0,8065.8,3731.9,9.25,938.15,44.8,21,3,0.0,0.249,0.1169,0.3438,,4,True
SHP-101455099,Hapag-Lloyd,Chennai,Mumbai,air,In_Transit,Automotive,CNY,2023-08-06,2023-08-06,18.4,10568.7,14815.5,33.96,162444.83,2543.81,10,3,0.0,0.2367,0.0478,0.036,,4,False
SHP-103964152,FedEx,Tanjung_Pelepas,Houston,air,On_Schedule,Automotive,USD,2024-11-22,2024-11-24,59.6,10029.5,488.1,1.52,90748.92,7015.6,14,3,0.0,0.0986,0.0903,0.4094,,4,True
SHP-101573801,Hapag-Lloyd,Busan,Le_Havre,rail,On_Schedule,Consumer_Goods,AED,2023-07-04,2023-07-08,101.5,5138.0,524.2,0.66,3188.94,122.62,19,2,0.0,0.2998,0.2233,0.161,,3,False
SHP-103276392,Maersk,Colombo,Miami,sea,Customs_Hold,Food_Beverage,AED,2022-04-22,2022-05-04,298.1,16305.6,25363.4,35.15,224587.69,6433.18,9,5,0.0,0.3655,0.2653,0.3719,-14.9,4,False
SHP-100534660,COSCO,Antwerp,Baltimore,rail,On_Schedule,Electronics,GBP,2022-01-16,2022-01-17,24.8,6139.8,2058.0,6.46,520721.76,9577.38,5,4,0.0,0.4913,0.1818,0.4724,,3,True
SHP-103974786,ZIM,Antwerp,Felixstowe,air,On_Schedule,Electronics,USD,2023-10-27,2023-10-29,56.7,12100.9,3273.7,8.33,6721.92,168.77,20,2,0.0,0.4485,0.2279,0.346,,2,True
SHP-103898212,UPS,Mumbai,Dubai,sea,On_Schedule,Food_Beverage,SGD,2022-12-03,2022-12-30,658.3,10437.9,171.2,0.57,81590.78,4437.76,1,1,0.0,0.6752,0.1192,0.3546,,4,False
SHP-101703458,COSCO,Colombo,Genoa,sea,At_Port,Textiles,USD,2024-02-26,2024-03-05,208.5,17770.7,1093.6,1.51,157119.02,7572.24,2,2,0.0,0.4451,0.1735,0.4479,18.5,4,True
SHP-100402847,Maersk,Shanghai,Miami,air,At_Port,Electronics,EUR,2023-04-16,2023-04-17,31.0,4745.6,35725.6,45.87,371720.96,23807.74,24,4,0.0,0.5723,0.3492,0.3556,,2,True
SHP-100205863,Maersk,Rotterdam,Baltimore,sea,Customs_Hold,Electronics,CNY,2023-11-17,2023-11-25,205.6,7749.3,814.4,2.51,1060345.44,7088.91,21,4,0.0,0.3888,0.1319,0.3775,,4,True
SHP-103540384,ZIM,Rotterdam,Singapore,rail,At_Port,Food_Beverage,USD,2023-10-08,2023-10-12,100.5,6115.4,20453.2,71.56,33935.18,2474.86,16,0,0.0,0.4684,0.0817,0.294,,1,True
SHP-100898340,COSCO,Guangzhou,Barcelona,sea,At_Port,Electronics,CNY,2022-08-17,2022-09-04,441.0,7459.5,2468.4,9.35,5300.72,101.99,6,2,0.0,0.6103,0.2526,0.0766,,1,True
SHP-100050980,DB_Schenker,Melbourne,New_York,sea,In_Transit,Consumer_Goods,SGD,2024-04-02,2024-04-16,336.1,5414.6,512.3,0.95,53797.21,2336.77,2,5,0.0,0.2051,0.2458,0.4702,,2,False
SHP-101977309,Yang_Ming,Guangzhou,Baltimore,sea,Delayed,Consumer_Goods,USD,2022-03-12,2022-04-06,618.9,5802.5,747.2,1.2,10883.45,761.75,7,4,9.3,0.0543,0.358,0.1191,,1,True
SHP-103749947,HMM,Tokyo,Mumbai,rail,At_Port,Chemicals,AED,2022-09-03,2022-09-06,88.9,7244.3,233.9,0.98,9106.56,512.25,24,4,0.0,0.2515,0.2988,0.3602,,4,True
SHP-101056583,COSCO,Melbourne,Mumbai,sea,In_Transit,Consumer_Goods,CNY,2024-01-25,2024-02-20,640.7,8926.1,15526.5,57.83,11821.89,615.43,2,0,0.0,0.0768,0.4044,0.5411,10.2,3,True
SHP-104428016,MSC,Jebel_Ali,Valencia,rail,In_Transit,Consumer_Goods,SGD,2023-05-01,2023-05-06,140.0,798.1,2176.8,10.42,17215.21,798.87,15,5,0.0,0.2162,0.1224,0.1268,25.0,2,True
SHP-100198718,Kuehne_Nagel,Mundra,Miami,sea,In_Transit,Machinery,USD,2022-08-16,2022-09-11,636.3,12040.9,8043.1,20.13,178297.03,8585.24,7,5,0.0,0.3946,0.401,0.6239,,2,False
SHP-103204282,COSCO,Jebel_Ali,Houston,sea,Customs_Hold,Consumer_Goods,AED,2023-09-04,2023-09-11,190.6,13260.4,3164.5,7.6,1216215.29,51951.19,4,4,0.0,0.3407,0.2731,0.1135,,2,True
SHP-104992716,ONE,Mundra,Felixstowe,air,On_Schedule,Automotive,USD,2022-01-29,2022-01-30,34.2,5961.1,3965.7,5.8,3638.99,124.83,20,4,0.0,0.5896,0.3177,0.4503,,4,True
SHP-101208576,Kuehne_Nagel,Dubai,Piraeus,sea,In_Transit,Perishables,SGD,2024-07-29,2024-08-08,258.3,21240.0,30775.6,66.52,42926.95,2784.41,2,4,0.0,0.583,0.3511,0.1461,,1,False
SHP-103308544,HMM,Jebel_Ali,Valencia,road,In_Transit,Textiles,EUR,2024-06-26,2024-06-30,114.3,635.5,19610.4,79.07,258494.88,15240.03,14,0,0.0,0.1594,0.6928,0.4723,,2,False
SHP-104226750,DHL,Rotterdam,Valencia,sea,Delayed,Food_Beverage,GBP,2022-11-02,2022-11-16,342.8,20429.9,235616.8,388.78,1320428.89,20517.84,14,4,13.8,0.4267,0.1091,0.6081,22.0,1,False
SHP-103579059,Evergreen,Shanghai,Miami,sea,On_Schedule,Chemicals,GBP,2023-05-14,2023-06-12,706.1,21658.2,490.6,0.96,110161.79,4921.41,3,5,0.0,0.5028,0.1224,0.3588,-8.2,3,False
SHP-102269917,Hapag-Lloyd,Sydney,Antwerp,air,On_Schedule,Textiles,USD,2023-11-26,2023-11-28,70.0,8878.1,12097.4,35.34,155591.64,9099.44,11,2,0.0,0.1554,0.0549,0.6826,,3,True
SHP-104825038,Evergreen,Melbourne,Barcelona,rail,Customs_Hold,Food_Beverage,SGD,2023-05-08,2023-05-10,66.2,2963.5,6612.5,10.08,57299.81,506.01,22,3,0.0,0.5406,0.0347,0.3839,24.7,1,False
SHP-100578775,Kuehne_Nagel,Dubai,Valencia,sea,Delayed,Machinery,CNY,2023-06-21,2023-07-06,362.5,12684.3,1213.2,5.51,104733.45,5268.48,13,0,62.2,0.2742,0.3368,0.3996,,2,True
SHP-104855893,CMA_CGM,Ningbo,Dubai,rail,In_Transit,Electronics,CNY,2023-04-03,2023-04-04,24.1,4530.1,3681.9,13.54,23210.13,1796.17,18,0,0.0,0.0967,0.1387,0.4357,,1,False
SHP-101530414,UPS,Shanghai,New_York,sea,In_Transit,Perishables,SGD,2022-02-24,2022-03-08,293.6,5840.4,2244.3,3.66,62692.26,2741.07,11,1,0.0,0.2667,0.1135,0.4428,,4,False
SHP-100414682,ONE,Busan,Sydney,sea,Customs_Hold,Perishables,USD,2024-05-19,2024-05-31,295.9,20919.6,2397.0,3.49,3222.23,178.59,12,1,0.0,0.1129,0.0891,0.2691,,1,True
SHP-102382259,Kuehne_Nagel,Mundra,Hamburg,rail,Delayed,Food_Beverage,EUR,2024-10-10,2024-10-19,218.3,207.0,1748.6,2.42,14383.66,945.09,4,4,0.1,0.3093,0.2102,0.4479,,4,True
SHP-104180805,MSC,Tanjung_Pelepas,Antwerp,sea,In_Transit,Machinery,SGD,2023-01-12,2023-02-01,480.8,6702.0,407.3,0.96,96438.68,2433.28,21,1,0.0,0.3079,0.1981,0.1243,,4,True
SHP-102766822,UPS,Felixstowe,Baltimore,sea,On_Schedule,Raw_Materials,GBP,2022-02-19,2022-03-09,443.3,9557.8,7272.9,23.67,174904.57,1445.87,12,2,0.0,0.0445,0.3257,0.6624,10.0,4,True
SHP-101992727,MSC,Chennai,New_York,rail,At_Port,Consumer_Goods,SGD,2024-03-13,2024-03-19,160.3,7827.5,3547.0,8.13,758136.62,50782.05,13,5,0.0,0.1964,0.2008,0.294,,3,True
SHP-102703504,UPS,Mundra,Houston,sea,Delivered,Food_Beverage,CNY,2022-11-20,2022-12-06,395.8,9982.0,12012.5,25.25,31041.29,2104.31,22,2,55.8,0.1859,0.5227,0.1864,-15.1,3,True
SHP-100192482,UPS,Mundra,Houston,sea,On_Schedule,Food_Beverage,AED,2023-01-16,2023-02-07,540.1,2689.0,490.2,0.97,10106.89,578.34,7,3,0.0,0.3208,0.2542,0.3975,0.7,1,False
SHP-104052995,Yang_Ming,Colombo,Los_Angeles,air,At_Port,Perishables,GBP,2023-04-05,2023-04-06,24.3,4385.4,123.4,0.16,12203.73,328.44,1,1,0.0,0.1248,0.377,0.2725,,1,False
SHP-103704949,Maersk,Chennai,Baltimore,air,On_Schedule,Machinery,GBP,2023-02-27,2023-03-01,64.4,12527.2,1517.1,3.26,6774.28,516.61,3,0,0.0,0.15,0.0732,0.5971,,2,True
SHP-101529431,Maersk,Melbourne,Antwerp,sea,On_Schedule,Textiles,AED,2024-01-14,2024-02-12,717.4,20735.5,666.9,1.02,36037893.17,2170864.23,10,4,0.0,0.5649,0.3175,0.3876,,4,False
SHP-100759549,UPS,Melbourne,Barcelona,air,In_Transit,Chemicals,GBP,2023-09-28,2023-09-28,12.5,14880.4,7880.5,11.61,31372.86,609.27,20,1,0.0,0.2976,0.2302,0.3839,,3,True
SHP-104906497,Kuehne_Nagel,Mundra,Piraeus,sea,At_Port,Pharmaceuticals,CNY,2024-09-22,2024-10-04,297.4,12043.7,43732.2,108.89,69158.75,3031.17,2,2,0.0,0.413,0.0221,0.7614,22.0,1,True
SHP-102029534,UPS,Shanghai,Piraeus,sea,At_Port,Consumer_Goods,USD,2022-01-15,2022-01-24,238.7,2883.0,288.7,0.46,501713.99,19427.89,20,2,0.0,0.3829,0.1043,0.5001,,1,False
SHP-100444165,Yang_Ming,Singapore,Genoa,sea,On_Schedule,Perishables,GBP,2022-08-22,2022-08-28,163.3,1936.9,3670.8,7.87,1122147.87,36468.24,3,1,0.0,0.1936,0.1322,0.0501,,4,False
SHP-100520946,CMA_CGM,Dubai,Los_Angeles,rail,On_Schedule,Raw_Materials,GBP,2023-11-01,2023-11-09,192.2,7986.5,2833.4,3.85,342581.23,5696.86,5,1,0.0,0.2452,0.2032,0.4636,,1,False
SHP-100781847,Kuehne_Nagel,Hamburg,Sydney,road,Delivered,Food_Beverage,CNY,2024-07-12,2024-07-20,192.5,2435.6,3733.3,18.56,58807.05,4185.98,21,4,5.4,0.6278,0.2225,0.3017,,1,True
SHP-102224999,Kuehne_Nagel,Shanghai,Hamburg,air,On_Schedule,Automotive,CNY,2023-09-20,2023-09-22,61.3,5199.2,160262.0,214.24,73386.89,1626.8,11,2,0.0,0.5331,0.2466,0.4613,,3,False
SHP-100273919,HMM,Sydney,Bremen,sea,On_Schedule,Electronics,CNY,2022-05-13,2022-06-06,588.9,5456.2,3096.0,14.75,79452.8,5800.26,7,5,0.0,0.5809,0.4864,0.071,,1,False
SHP-104600419,Maersk,Busan,Genoa,air,In_Transit,Raw_Materials,CNY,2023-12-15,2023-12-17,62.2,12608.2,32150.9,92.47,15057.09,413.96,1,5,0.0,0.2203,0.1466,0.5559,,3,False
SHP-103601648,Maersk,Mundra,Los_Angeles,sea,Customs_Hold,Perishables,SGD,2024-05-12,2024-06-01,483.2,848.0,3299.4,10.51,65539.52,4308.81,8,4,0.0,0.7226,0.5026,0.1279,-7.8,3,True
SHP-101579212,Hapag-Lloyd,Guangzhou,Dubai,sea,In_Transit,Electronics,CNY,2023-08-09,2023-09-05,652.0,15407.7,2157.9,2.81,23636.09,495.14,14,0,0.0,0.2301,0.2386,0.1021,,3,True
SHP-102833668,FedEx,Port_Klang,Savannah,sea,In_Transit,Automotive,CNY,2024-08-01,2024-08-16,376.6,17730.8,7972.0,16.12,109160.34,2424.36,5,1,0.0,0.4213,0.4019,0.4747,7.5,2,True
SHP-104655428,HMM,Tokyo,Hamburg,sea,On_Schedule,Automotive,GBP,2023-01-25,2023-02-15,508.1,18896.6,25.6,0.04,60078.67,1165.18,7,2,0.0,0.3723,0.1348,0.2244,,3,True
SHP-101795461,FedEx,Antwerp,Mumbai,sea,In_Transit,Chemicals,CNY,2024-12-28,2025-01-19,541.3,3692.7,1762.7,2.69,20746.75,444.47,5,0,0.0,0.4475,0.0826,0.0658,,4,False
SHP-100248346,ONE,Rotterdam,Genoa,road,On_Schedule,Automotive,AED,2023-09-10,2023-09-19,226.2,4767.0,1827.2,5.02,66946.68,4319.1,24,0,0.0,0.3238,0.2565,0.582,,1,True
SHP-101508889,CMA_CGM,Guangzhou,Sydney,sea,Customs_Hold,Food_Beverage,AED,2024-01-27,2024-02-07,280.3,3236.1,1554.0,3.2,342792.32,13973.43,17,1,0.0,0.4947,0.2326,0.3756,-14.7,4,True
SHP-102757711,DHL,Jebel_Ali,Sydney,sea,Delivered,Food_Beverage,EUR,2023-11-09,2023-11-21,302.8,6296.1,2384.8,3.76,7267.41,515.58,5,0,5.1,0.2237,0.3856,0.403,,4,True
SHP-101385306,ONE,Tokyo,Genoa,road,Customs_Hold,Chemicals,SGD,2024-08-01,2024-08-02,47.8,1863.1,5083.0,6.49,852.77,8.29,23,0,0.0,0.465,0.2474,0.4067,,4,True
SHP-102006242,Maersk,Jebel_Ali,Houston,air,On_Schedule,Automotive,USD,2023-09-07,2023-09-07,16.8,5157.6,61.7,0.25,937962.33,66042.16,1,1,0.0,0.0969,0.2256,0.4883,,4,False
SHP-104333454,Kuehne_Nagel,Port_Klang,Singapore,air,On_Schedule,Electronics,USD,2024-12-07,2024-12-08,28.7,14241.7,96219.0,130.19,17527.48,143.89,6,0,0.0,0.1614,0.1039,0.0371,,4,True
SHP-100181864,DHL,Colombo,Valencia,air,On_Schedule,Raw_Materials,AED,2022-08-13,2022-08-13,18.2,13518.3,70231.6,136.15,349334.53,2320.17,3,0,0.0,0.1456,0.1069,0.169,,3,True
SHP-102766484,COSCO,Hamburg,Barcelona,road,On_Schedule,Consumer_Goods,CNY,2024-03-26,2024-03-29,76.2,4083.0,1401.7,5.95,27393.74,1070.45,15,3,0.0,0.3484,0.2716,0.4266,,3,True
SHP-100667261,DB_Schenker,Hamburg,Valencia,sea,Delivered,Machinery,CNY,2024-01-04,2024-01-10,154.1,16765.6,51561.6,132.31,5735835.93,451397.38,14,5,5.0,0.3687,0.6804,0.1653,-1.0,4,True
